Radical,Monomer,DE_decomposition_tail,DE_decomposition_head,DE_precursor,DE_TS,DE_product,DE_barrier,DE_reaction,DG_precursor,DG_TS,DG_product,DG_barrier,DG_reaction,E_Rad_SOMO,E_Rad_LUMO,E_Mon_HOMO,E_Mon_LUMO,DE_SHgap,DE_SLgap,VBur_R228_Mon,VBur_R350_Mon,VBur_R228_Rad,VBur_R350_Rad,Real_theta,Volume_MonteCarlo_Mon,Volume_MonteCarlo_Rad,CCdist_TS
C=C(C)C(=O)OCC(C)C,C=CC(=O)OC(C)(C)C,0.0378229589230159,0.0609214585609834,-0.0170056265720859,-0.0065233357680654,-0.0369283001780331,0.0104822908040205,-0.0199226736059472,0.0034418899537058,0.0171142571876998,-0.0089942010375807,0.013672367233994,-0.0124360909912866,-0.21323879,0.0415189378,-0.269193007,-0.0499029954,0.0559542169999999,0.1633357946,83.78689973040258,38.93937326665405,95.20338116946375,67.12086363788245,217.8322266928916,107.13309999999998,144.94469999999998,2.2429855334754167
C=C(C)C(=O)OCC(C)C,C=CC(=O)OCCOC1CC2CC1C1CC=CC21,0.0378229589230159,0.0609214585609834,-0.0185757632989407,-0.01147010669888,-0.0422349377470254,0.0071056566000606,-0.0236591744480847,0.0050579262485825,0.0159655051604659,-0.0115504892428361,0.0109075789118833,-0.0166084154914187,-0.21323879,0.0415189378,-0.237737778,-0.0555772235,0.024498988,0.1576615665,85.03545545852957,43.89757804929664,95.20338116946375,67.12086363788245,177.62483736546665,200.2861,144.94469999999998,2.2579801364274665
C=C(C)C(=O)OCC(C)C,C=CC(=O)OCCOC,0.0378229589230159,0.0609214585609834,-0.0209201654490698,-0.012682790639019,-0.0426975389830204,0.0082373748100508,-0.0217773735339505,-0.0008853746777504,0.0136307757311442,-0.0130270121198918,0.0145161504088946,-0.0121416374421414,-0.21323879,0.0415189378,-0.255402995,-0.0571476277,0.042164205,0.1560911623,83.65726138363134,38.32950001670695,95.20338116946375,67.12086363788245,55.40992294038495,97.0513,144.94469999999998,2.258361018941613
C=C(C)C(=O)OCC(C)C,C=CC(=O)OCCCCCCCCCCCC,0.0378229589230159,0.0609214585609834,-0.0125469117779175,-0.0021772322290871,-0.0308103747399854,0.0103696795488303,-0.0182634629620679,0.0068090946022039,0.0240413219146375,-0.0022413721771954,0.0172322273124336,-0.0090504667793993,-0.21323879,0.0415189378,-0.278033054,-0.055094062,0.0647942639999999,0.158144728,84.22011836106923,44.508565095842194,95.20338116946375,67.12086363788245,92.36270080740616,218.97510000000003,144.94469999999998,2.240437277288968
C=C(C)C(=O)OCC(C)C,CCOC(=O)C=C(OCC)OCC,0.0378229589230159,0.0609214585609834,-0.0174405758439206,0.0038586764740102,-0.0190768051199938,0.0212992523179309,-0.0016362292760732,0.0057038422353343,0.0301444984306726,0.010134315860796,0.0244406561953383,0.0044304736254616,-0.21323879,0.0415189378,-0.223109465,-0.016274762,0.0098706749999999,0.196964028,91.36281368074732,59.80809284608445,95.20338116946375,67.12086363788245,68.41468804425807,143.4509,144.94469999999998,2.134198408452457
C=C(C)C(=O)OCC(C)C,C=CC(=O)OCC1CCC(CO)CC1,0.0378229589230159,0.0609214585609834,-0.0145473657692036,-0.0027460404821795,-0.033566455849268,0.0118013252870241,-0.0190190900800644,0.0121833486343803,0.0258503534196279,-0.0017473519078521,0.0136670047852476,-0.0139307005422324,-0.21323879,0.0415189378,-0.269354744,-0.0500726579,0.0561159539999999,0.1631661321,83.65524758406984,38.31752670327344,95.20338116946375,67.12086363788245,173.28433493729824,158.19760000000002,144.94469999999998,2.2574512194545866
C=C(C)C(=O)OCC(C)C,C=CC(=O)OCCCCCCCCCCCCCCCCCC,0.0378229589230159,0.0609214585609834,-0.0250352721300259,-0.0136058475820846,-0.0429582626700266,0.0114294245479413,-0.0179229905400006,0.0022733959501692,0.0188615587192089,-0.007924701351385,0.0165881627690396,-0.0101980973015542,-0.21323879,0.0415189378,-0.278102601,-0.0523673045,0.064863811,0.1608714855,83.66103725780914,38.60996792265796,95.20338116946375,67.12086363788245,73.86444341938159,298.7282,144.94469999999998,2.2495902173760443
C=C(C)C(=O)OCC(C)C,C=CC(=O)OCC1CCCO1,0.0378229589230159,0.0609214585609834,-0.0146654736990967,-0.0060370155113105,-0.0360365860292404,0.0086284581877862,-0.0213711123301436,0.0031052742115207,0.0179858404578681,-0.0087504839552821,0.0148805662463473,-0.0118557581668028,-0.21323879,0.0415189378,-0.251916848,-0.0552065182,0.038678058,0.1580322718,83.66053380791877,38.34182139157747,95.20338116946375,67.12086363788245,295.97913140444234,119.1111,144.94469999999998,2.2483135230356552
C=C(C)C(=O)OCC(C)C,C=CC(=O)OCCO,0.0378229589230159,0.0609214585609834,-0.0172115367420246,-0.0060102869500724,-0.0369440706490422,0.0112012497919522,-0.0197325339070175,0.002912160874871,0.017790918593505,-0.0098521509032707,0.014878757718634,-0.0127643117781417,-0.21323879,0.0415189378,-0.271308082,-0.061633137,0.0580692919999999,0.151605653,83.79017215469001,39.31896906986846,95.20338116946375,67.12086363788245,179.4340567129334,86.7596,144.94469999999998,2.2642448957833605
C=C(C)C(=O)OCC(C)C,C=CC(=O)OCC(C)O,0.0378229589230159,0.0609214585609834,-0.0188428747030684,-0.0060918156600564,-0.0380929168210286,0.0127510590430119,-0.0192500421179602,0.0017491964746341,0.0176537713966808,-0.0105583781451059,0.0159045749220467,-0.01230757461974,-0.21323879,0.0415189378,-0.271391488,-0.0568908447,0.058152698,0.1563479453,83.65625448385059,38.32504483031309,95.20338116946375,67.12086363788245,188.37311857683403,101.4877,144.94469999999998,2.271340102502705
C=C(C)C(=O)OCC(C)C,C=CC(=O)OCCCCOCC1CO1,0.0378229589230159,0.0609214585609834,-0.016532866306079,-0.0083613604772381,-0.0364722702452127,0.0081715058288409,-0.0199394039391336,0.0074381324977821,0.0211770951318612,-0.0038630281228506,0.0137389626340791,-0.0113011606206328,-0.21323879,0.0415189378,-0.254562286,-0.052514022,0.041323496,0.160724768,83.78639628051221,40.106214428121135,95.20338116946375,67.12086363788245,260.1390926934138,152.61949999999996,144.94469999999998,2.253460605561588
C=C(C)C(=O)OCC(C)C,C=CC(=O)OCCOc1ccccc1,0.0378229589230159,0.0609214585609834,-0.0201079647372353,-0.0082055296472844,-0.0382983056631474,0.0119024350899508,-0.018190340925912,0.0015175851692674,0.0173024159125816,-0.0101669965181372,0.0157848307433141,-0.0116845816874047,-0.21323879,0.0415189378,-0.221817894,-0.0640423238,0.0085791039999999,0.1491964662,83.78966870479964,38.66558814029382,95.20338116946375,67.12086363788245,84.40126838836545,141.6366,144.94469999999998,2.2441380485872515
C=C(C)C(=O)OC(C)(C)C,C=C(C)C(=O)OC,0.0391907687550201,0.061654001827037,-0.0154071481099435,-0.0063593370659873,-0.0398882484658997,0.0090478110439562,-0.0244811003559561,0.0047328905818631,0.017662769934418,-0.0130472911583865,0.0129298793525549,-0.0177801817402496,-0.211632699,0.0411515491,-0.273330301,-0.0453630638,0.0616976019999999,0.1662696352,84.7794511892745,44.03276511143535,95.16537070274052,67.11954100442176,193.2774033872167,79.4279,143.06279999999998,2.279211816414174
C=C(C)C(=O)OC(C)(C)C,C=C(C)C(=O)OCC1CO1,0.0391907687550201,0.061654001827037,-0.0166435821460027,-0.0027345962689651,-0.0390110046349718,0.0139089858770375,-0.0223674224889691,0.0059536119991889,0.0208699733702815,-0.0114465015061568,0.0149163613710925,-0.0174001135053458,-0.211632699,0.0411515491,-0.275241871,-0.0527995787,0.063609172,0.1588331203,84.78373051334268,44.05448414510542,95.16537070274052,67.11954100442176,166.76875283108757,107.5701,143.06279999999998,2.290101273875459
C=C(C)C(=O)OC(C)(C)C,C=Cc1ccccc1,0.0391907687550201,0.061654001827037,-0.0124496057629812,-0.0051014539399147,-0.0396921995909451,0.0073481518230664,-0.0272425938279639,0.0070546606098105,0.0190610632106427,-0.0124341520638608,0.0120064026008321,-0.0194888126736714,-0.211632699,0.0411515491,-0.230830579,-0.0422251322,0.01919788,0.1694075668,83.82566537196136,39.74979951661228,95.16537070274052,67.11954100442176,75.59741680584597,89.4457,143.06279999999998,2.295878125933735
C=C(C)C(=O)OC(C)(C)C,CO/C=C\C(=O)OC,0.0391907687550201,0.061654001827037,-0.0191907011719649,-0.0006844898299505,-0.0227597165909401,0.0185062113420144,-0.0035690154189751,0.0018004343577331,0.0239267370749303,0.0037063871214968,0.0221263027171971,0.0019059527637637,-0.211632699,0.0411515491,-0.24217706,-0.0310365737,0.0305443609999999,0.1805961253,89.37469006366125,50.469674103115295,95.16537070274052,67.11954100442176,287.35515226480834,91.9763,143.06279999999998,2.173549313247113
C=C(C)C(=O)OC(C)(C)C,C=C(C)C(=O)O,0.0391907687550201,0.061654001827037,-0.0259623878289403,-0.0032772121400057,-0.0358849258019517,0.0226851756889345,-0.0099225379730114,-0.0075842046513798,0.0190883121276783,-0.0096943476723936,0.0266725167790582,-0.0021101430210137,-0.211632699,0.0411515491,-0.278312543,-0.0495002213,0.066679844,0.1621324777,84.78222016367157,44.04000478932537,95.16537070274052,67.11954100442176,289.53639039631537,69.6661,143.06279999999998,2.271029823513773
C=C(C)C(=O)OC(C)(C)C,C=C(C)C(=O)OCC,0.0391907687550201,0.061654001827037,-0.017411958218986,-0.0056220075680357,-0.0424763228279516,0.0117899506509502,-0.0250643646089656,0.0044223726215477,0.0188931326869123,-0.0131974370372063,0.0144707600653646,-0.017619809658754,-0.211632699,0.0411515491,-0.272568334,-0.0450012952,0.060935635,0.1666314038,84.78247188861675,44.063116068743525,95.16537070274052,67.11954100442176,11.513975887082154,91.9585,143.06279999999998,2.271113078638093
C=C(C)C(=O)OC(C)(C)C,C=C(C)C(=O)OCCCC,0.0391907687550201,0.061654001827037,-0.0157809223900358,-0.0049896567229552,-0.0382754089330319,0.0107912656670805,-0.0224944865429961,0.0032728313093457,0.0202933280385195,-0.0089507000114963,0.0170204967291738,-0.012223531320842,-0.211632699,0.0411515491,-0.271155121,-0.0448295241,0.0595224219999999,0.1668031749,84.70166818121176,43.87857389483533,95.16537070274052,67.11954100442176,221.6483322944991,123.7497,143.06279999999998,2.272091738644591
C=C(C)C(=O)OC(C)(C)C,C=C(C)C(=O)OCC(C)C,0.0391907687550201,0.061654001827037,-0.0171067947898109,-0.006836035217816,-0.0401479793858925,0.0102707595719948,-0.0230411845960816,0.0051002067847321,0.0169632443719365,-0.0136281088372243,0.0118630375872044,-0.0187283156219564,-0.211632699,0.0411515491,-0.270695275,-0.0435325695,0.059062576,0.1681001295,84.68908193395241,43.71860485838076,95.16537070274052,67.11954100442176,194.00059303186583,126.6436,143.06279999999998,2.276238349177212
C=C(C)C(=O)OC(C)(C)C,C=C(C)C(=O)OC(C)(C)C,0.0391907687550201,0.061654001827037,-0.0150321051330593,-0.0068903542980933,-0.0402237511010525,0.0081417508349659,-0.0251916459679932,0.0057790404459865,0.0170752191787642,-0.0133166021444139,0.0112961787327776,-0.0190956425904005,-0.211632699,0.0411515491,-0.268201105,-0.0427574402,0.0565684059999999,0.1688752588,84.7910305367531,44.41744261163026,95.16537070274052,67.11954100442176,192.67565695265964,118.0944,143.06279999999998,2.2767463469736806
C=C(C)C(=O)OC(C)(C)C,C=C(C)C(=O)OCC1(CC)COC1,0.0391907687550201,0.061654001827037,-0.0160607880648058,-0.0090575779488517,-0.0424932499850001,0.007003210115954,-0.0264324619201943,0.0041964941783589,0.0168819406126203,-0.0124035723654287,0.0126854464342613,-0.0166000665437877,-0.211632699,0.0411515491,-0.254143357,-0.0442952237,0.042510658,0.1673374753,84.66617496394039,43.910734771616006,95.16537070274052,67.11954100442176,196.06061275761664,152.39669999999998,143.06279999999998,2.2866279829462863
C=C(C)C(=O)OC(C)(C)C,C=C(C)C(=O)OCC(CC)CCCC,0.0391907687550201,0.061654001827037,-0.0181193780249486,-0.0067555172281572,-0.0397804648810051,0.0113638607967914,-0.0216610868560565,0.0048495066923806,0.0169760222079276,-0.010871198819359,0.0121265155155469,-0.0157207055117396,-0.211632699,0.0411515491,-0.273401581,-0.0468043534,0.061768882,0.1648283456,84.79405123609534,45.74439203412673,95.16537070274052,67.11954100442176,41.4227527832756,169.66089999999997,143.06279999999998,2.27536723691122
C=C(C)C(=O)OC(C)(C)C,C=C(C)C(=O)OCCCCCCCCCCCC,0.0391907687550201,0.061654001827037,-0.0165384180290857,-0.009767388570026,-0.0429652514360441,0.0067710294590597,-0.0264268334069583,0.0059562829103469,0.017833574634551,-0.0111450967324344,0.011877291724204,-0.0171013796427814,-0.211632699,0.0411515491,-0.270840759,-0.0456793768,0.0592080599999999,0.1659533222,84.70217163110213,46.8800468908368,95.16537070274052,67.11954100442176,304.78941788347385,225.40860000000004,143.06279999999998,2.274821625988508
C=C(C)C(=O)OC(C)(C)C,C=C(C)C(=O)OCCCCCCCCCCCCCCCCCC,0.0391907687550201,0.061654001827037,-0.0166509269520247,-0.0026040979698791,-0.0345916015019156,0.0140468289821455,-0.0179406745498909,0.0019393125342048,0.0171871592319803,-0.009559137643464,0.0152478466977754,-0.0114984501776689,-0.211632699,0.0411515491,-0.271005961,-0.0450195085,0.059373262,0.1666131905,84.70343025582807,43.82608623013265,95.16537070274052,67.11954100442176,292.72605939354366,321.3909,143.06279999999998,2.264126462177632
C=C(C)C(=O)OC(C)(C)C,C=C(C)C(=O)OC1CCCCC1,0.0391907687550201,0.061654001827037,-0.0051255573928301,0.0048140571311705,-0.0276573390358407,0.0099396145240007,-0.0225317816430106,0.0138773248163488,0.0272973796397764,-0.0008860368250225,0.0134200548234275,-0.0147633616413713,-0.211632699,0.0411515491,-0.271586573,-0.0445708694,0.0599538739999999,0.1670618296,84.78952018708198,45.85618936769767,95.16537070274052,67.11954100442176,42.00740488642646,139.484,143.06279999999998,2.275420609923581
C=C(C)C(=O)OC(C)(C)C,C=C(C)C(=O)OCc1ccccc1,0.0391907687550201,0.061654001827037,-0.0196565961557553,-0.0096792916349386,-0.0444890924989067,0.0099773045208166,-0.0248324963431514,0.0033449131151428,0.0157875387440071,-0.0127116192013545,0.0124426256288643,-0.0160565323164973,-0.211632699,0.0411515491,-0.255849981,-0.0463601334,0.044217282,0.1652725656,84.79052708686272,44.093884699776126,95.16537070274052,67.11954100442176,43.62842160281963,141.09359999999998,143.06279999999998,2.272451358704296
C=C(C)C(=O)OC(C)(C)C,C=C(C)C(=O)OCCO,0.0391907687550201,0.061654001827037,-0.0107813168308439,-0.0012980530258346,-0.0345445063918532,0.0094832638050093,-0.0237631895610093,0.0084347793779215,0.0220300638636672,-0.0076763181125443,0.0135952844857456,-0.0161110974904659,-0.211632699,0.0411515491,-0.266825468,-0.0539529079,0.055192769,0.1576797911,84.79228916147903,44.07613356648809,95.16537070274052,67.11954100442176,316.72965929246,104.30620000000002,143.06279999999998,2.2809065370181214
C=C(C)C(=O)OC(C)(C)C,C=C(C)C(=O)OCC(C)O,0.0391907687550201,0.061654001827037,-0.0111745088729549,-0.0008642955139066,-0.0339713398369667,0.0103102133590482,-0.0227968309640118,0.0078735202504276,0.0212015467045603,-0.0078525066381871,0.0133280264541326,-0.0157260268886147,-0.211632699,0.0411515491,-0.257186519,-0.0583669883,0.0455538199999999,0.1532657107,84.70921992956735,43.86346802846864,95.16537070274052,67.11954100442176,316.4303150119582,109.707,143.06279999999998,2.282213633049062
C=C(C)C(=O)OC(C)(C)C,C=C(C)C(=O)O[C@@]12C[C@@H]3C[C@@H](C[C@@](O)(C3)C1)C2,0.0391907687550201,0.061654001827037,-0.0155868916788222,-0.0073345678288205,-0.038715035802852,0.0082523238500016,-0.0231281441240298,0.005159390392464,0.0174088910446243,-0.010731544992268,0.0122495006521603,-0.015890935384732,-0.211632699,0.0411515491,-0.263827214,-0.0452139081,0.0521945149999999,0.1664187909,84.78851328730124,44.372333849392426,95.16537070274052,67.11954100442176,313.6893229415474,178.6675,143.06279999999998,2.2631388300086672
C=C(C)C(=O)OC(C)(C)C,C=C(C)C(=O)OC12CC3CC(O)(CC(O)(C3)C1)C2,0.0391907687550201,0.061654001827037,-0.0132337883369473,-0.0051248851380023,-0.0394406416080528,0.0081089031989449,-0.0262068532711055,0.0084765127564878,0.0204396595800062,-0.0116382862956925,0.0119631468235184,-0.0201147990521803,-0.211632699,0.0411515491,-0.261166496,-0.0460282424,0.049533797,0.1656044566,84.79354778620497,44.39015459496787,95.16537070274052,67.11954100442176,47.004614155869774,181.6717,143.06279999999998,2.2743756511084534
C=C(C)C(=O)OC(C)(C)C,C=C(C)C(=O)OCCN(C)C,0.0391907687550201,0.061654001827037,-0.0203338672848758,-0.0099543403239295,-0.0437184357689375,0.0103795269609463,-0.0233845684840616,0.0001351358818055,0.0145622720800702,-0.0145703842829334,0.0144271361982646,-0.014705520164739,-0.211632699,0.0411515491,-0.201338652,-0.0464054244,-0.010294047,0.1652272746,84.69764058208877,45.15359255092835,95.16537070274052,67.11954100442176,305.217083319823,128.7579,143.06279999999998,2.2847801299173183
C=C(C)C(=O)OC(C)(C)C,C=C(C)C(=O)OCCN(CC)CC,0.0391907687550201,0.061654001827037,-0.0113175623200731,0.0004172855169599,-0.0336727987601079,0.0117348478370331,-0.0223552364400347,0.0088638004647236,0.0214412977795745,-0.0075294063701676,0.0125774973148509,-0.0163932068348913,-0.211632699,0.0411515491,-0.210615311,-0.0409535462,-0.001017388,0.1706791528,84.70191990615695,45.91772662976288,95.16537070274052,67.11954100442176,262.63557468350723,163.0543,143.06279999999998,2.2692666664354366
C=C(C)C(=O)OC(C)(C)C,C=C(C)C(=O)OC1CC2CC1C1CCCC21,0.0391907687550201,0.061654001827037,-0.0173377315620655,-0.0050974940129435,-0.0367832786619146,0.0122402375491219,-0.0194455470998491,0.0057066326071435,0.0181807833439506,-0.0101343131791509,0.0124741507368071,-0.0158409457862944,-0.211632699,0.0411515491,-0.269312062,-0.0426830833,0.057679363,0.1689496157,84.69411643285615,43.737817849704285,95.16537070274052,67.11954100442176,73.29809676172249,170.00459999999998,143.06279999999998,2.2734383745531788
C=C(C)C(=O)OC(C)(C)C,C=C(C)C(=O)OCCOC1CC2CC1C1C=CCC21,0.0391907687550201,0.061654001827037,-0.0171872735170381,-0.0075268763189342,-0.040370554699848,0.0096603971981039,-0.0231832811828098,0.0037551057721429,0.0177895571919179,-0.0106453984853942,0.0140344514197749,-0.0144005042575372,-0.211632699,0.0411515491,-0.241692137,-0.0495503021,0.0300594379999999,0.1620823969,84.78775811246567,44.07787387367319,95.16537070274052,67.11954100442176,214.7624329630295,206.4388,143.06279999999998,2.2723828462820697
C=C(C)C(=O)OC(C)(C)C,C=C(C)C(=O)OCC1CCCO1,0.0391907687550201,0.061654001827037,-0.0158837118949577,-0.0056032093459634,-0.0395858296769802,0.0102805025489942,-0.0237021177820224,0.0035451046960588,0.0171430384712039,-0.0132776388768434,0.013597933775145,-0.0168227435729022,-0.211632699,0.0411515491,-0.253740925,-0.0482914585,0.042108226,0.1633412405,84.69990610659545,43.77847142554827,95.16537070274052,67.11954100442176,192.96578547537104,133.29219999999998,143.06279999999998,2.2791725122002062
C=C(C)C(=O)OC(C)(C)C,C=CC(=O)OCC1(CC)COC1,0.0391907687550201,0.061654001827037,-0.0202647875228194,-0.0103660129868785,-0.0385602963817746,0.0098987745359409,-0.0182955088589551,4.4756541683455e-05,0.0151385260746792,-0.0096550137177473,0.0150937695329957,-0.0096997702594308,-0.211632699,0.0411515491,-0.246775707,-0.0554844531,0.035143008,0.1561482459,83.65902345824765,38.41985676575744,95.16537070274052,67.11954100442176,264.4991603057292,134.9604,143.06279999999998,2.2458700938001463
C=C(C)C(=O)OC(C)(C)C,C=Cc1ccc(OC(C)=O)cc1,0.0391907687550201,0.061654001827037,-0.0140050900738515,-0.0057580815209803,-0.0399275144247894,0.0082470085528711,-0.0259224243509379,0.0052317817005587,0.0187234462982814,-0.0136651176496798,0.0134916645977227,-0.0188968993502385,-0.211632699,0.0411515491,-0.225539183,-0.045912177,0.0139064839999999,0.165720522,83.82163777283837,39.73747814174176,95.16537070274052,67.11954100442176,98.21794816825656,123.3982,143.06279999999998,2.2925700957122337
C=C(C)C(=O)OC(C)(C)C,C=CC(N)=O,0.0391907687550201,0.061654001827037,-0.0156430581029098,-0.0040477301649843,-0.038505138147002,0.0115953279379255,-0.0228620800440921,0.0046757152595091,0.0198946914119915,-0.0110385715485108,0.0152189761524823,-0.01571428680802,-0.211632699,0.0411515491,-0.254187721,-0.0383202423,0.0425550219999999,0.1733124567,83.69678220002568,38.51160576055601,95.16537070274052,67.11954100442176,19.487527134062987,59.61039999999999,143.06279999999998,2.24935214177416
C=C(C)C(=O)OC(C)(C)C,C=CC(=O)NC(C)(C)CS(=O)(=O)O,0.0391907687550201,0.061654001827037,-0.0143989161938407,-0.0018221306509076,-0.0360965527438565,0.012576785542933,-0.0216976365500158,0.0061758713534345,0.0225977867746678,-0.0087141802603127,0.0164219154212332,-0.0148900516137473,-0.211632699,0.0411515491,-0.254122358,-0.039866072,0.0424896589999999,0.171766627,83.70735464772353,38.57077620484947,95.16537070274052,67.11954100442176,359.5828390155745,134.73200000000003,143.06279999999998,2.233611727320798
C=C(C)C(=O)OC(C)(C)C,C=CC(=O)O,0.0391907687550201,0.061654001827037,-0.0095139259918823,-0.0015460502669384,-0.0337374132128616,0.0079678757249439,-0.0242234872209792,0.0074672777330988,0.0207578639019629,-0.0087666301089939,0.0132905861688641,-0.0162339078420927,-0.211632699,0.0411515491,-0.283906156,-0.0561376549,0.072273457,0.1554950441,83.65902345824765,38.31961507189557,95.16537070274052,67.11954100442176,192.17577046170769,54.34870000000001,143.06279999999998,2.257402131369597
C=C(C)C(=O)OC(C)(C)C,C=CC(=O)OC,0.0391907687550201,0.061654001827037,-0.0161301918460594,-0.0042784196400589,-0.0369864145360452,0.0118517722060005,-0.0208562226899857,0.0024049418548202,0.0182432242032746,-0.00988301473717,0.0158382823484544,-0.0122879565919902,-0.211632699,0.0411515491,-0.279762355,-0.0518258536,0.068129656,0.1598068454,83.65046481011129,38.31404608890324,95.16537070274052,67.11954100442176,308.8716603990989,68.9229,143.06279999999998,2.27202208955899
C=C(C)C(=O)OC(C)(C)C,C=CC(=O)OCCCCCCCCCCCCCCCC(C)C,0.0391907687550201,0.061654001827037,-0.023514189728985,-0.0161293105779805,-0.0449705351240936,0.0073848791510044,-0.0214563453951086,0.0025238175967388,0.0159931873179175,-0.0090921096584679,0.0134693697211787,-0.0116159272552067,-0.211632699,0.0411515491,-0.282330854,-0.0567160368,0.070698155,0.1549166622,86.63969853420565,47.82391989574864,95.16537070274052,67.11954100442176,210.24150363967027,306.0592,143.06279999999998,2.2555135664464534
C=C(C)C(=O)OC(C)(C)C,C=CC(=O)OCCCCCCC(C)C,0.0391907687550201,0.061654001827037,-0.02187719164408,-0.0044414095380034,-0.0377195448809288,0.0174357821060766,-0.0158423532368487,0.0036755469025138,0.0211706716331718,-0.0084094519945665,0.017495124730658,-0.0120849988970803,-0.211632699,0.0411515491,-0.278151061,-0.0518484347,0.0665183619999999,0.1597842643,83.6539889593439,38.328525444683294,95.16537070274052,67.11954100442176,185.66886933057373,174.78910000000002,143.06279999999998,2.2726123603320474
C=C(C)C(=O)OC(C)(C)C,C=CC(=O)OC1C[C@@H]2CC[C@@]1(C)C2(C)C,0.0391907687550201,0.061654001827037,-0.0166193539998857,-0.0021649543230068,-0.0338581075859565,0.0144543996768788,-0.0172387535860707,0.0031823100268866,0.0208313786895359,-0.0078037537164163,0.0176490686626493,-0.010986063743303,-0.211632699,0.0411515491,-0.274384883,-0.0517913845,0.062752184,0.1598413145,83.66330278231582,38.508125146185805,95.16537070274052,67.11954100442176,317.12033079034165,163.10889999999998,143.06279999999998,2.249223601562548
C=C(C)C(=O)OC(C)(C)C,C=CC(=O)OCC(C)C,0.0391907687550201,0.061654001827037,-0.0175265984800034,-0.0026980965460552,-0.0347908076259955,0.0148285019339482,-0.017264209145992,0.0035770956475289,0.0201979495182058,-0.0082940380924583,0.0166208538706769,-0.0118711337399872,-0.211632699,0.0411515491,-0.279075073,-0.0513626478,0.067442374,0.1602700512,83.66028208297358,38.50380918436675,95.16537070274052,67.11954100442176,335.1525292939714,108.8559,143.06279999999998,2.234114923007767
C=C(C)C(=O)OC(C)(C)C,C=CC(=O)OCCCCCCCC,0.0391907687550201,0.061654001827037,-0.0197860079299516,-0.0019121786258438,-0.0339252698079235,0.0178738293041078,-0.0141392618779718,0.0019970804899003,0.0233573824348241,-0.0051033091313001,0.0213603019449237,-0.0071003896212005,-0.211632699,0.0411515491,-0.278665764,-0.0512809256,0.0670330649999999,0.1603517734,83.66028208297358,38.51961117360748,95.16537070274052,67.11954100442176,214.73722525673256,168.1208,143.06279999999998,2.2420150097577403
C=C(C)C(=O)OC(C)(C)C,C=CC(=O)O[C@@]12C[C@@H]3C[C@@H](C[C@@](O)(C3)C1)C2,0.0391907687550201,0.061654001827037,-0.0154739989109202,-0.0021658306548033,-0.0341679310708968,0.0133081682561169,-0.0186939321599766,0.0051725860203077,0.020853437335063,-0.0079790537595272,0.0156808513147552,-0.013151639779835,-0.211632699,0.0411515491,-0.26420562,-0.0516724186,0.0525729209999999,0.1599602804,83.66556830682251,38.367995611641405,95.16537070274052,67.11954100442176,325.715546891944,161.36190000000002,143.06279999999998,2.243824977034082
C=C(C)C(=O)OC(C)(C)C,C=CC(=O)OCCCCO,0.0391907687550201,0.061654001827037,-0.0141732440480382,-0.0010305816659865,-0.0328406140080232,0.0131426623820516,-0.018667369959985,0.0047095663107938,0.0190628730530306,-0.0073358177845648,0.0143533067422367,-0.0120453840953587,-0.211632699,0.0411515491,-0.270747312,-0.0501338597,0.059114613,0.1614988393,83.78639628051221,38.65716505351793,95.16537070274052,67.11954100442176,293.3235918956465,113.9009,143.06279999999998,2.262797883704597
C=C(C)C(=O)OC(C)(C)C,C=COCCOCCOC(=O)C=C,0.0391907687550201,0.061654001827037,-0.0087696591469921,0.0002688518241029,-0.030216925996001,0.009038510971095,-0.0214472668490088,0.0086792672539104,0.0219307966228825,-0.0051011458733682,0.0132515293689721,-0.0137804131272787,-0.211632699,0.0411515491,-0.213033088,-0.0585952877,0.001400389,0.1530374113,83.79394802886782,39.03627357072052,95.16537070274052,67.11954100442176,54.77734028212376,141.1965,143.06279999999998,2.256744293972846
C=C(C)C(=O)OC(C)(C)C,C=CC(=O)OC(C)(C)C,0.0391907687550201,0.061654001827037,-0.0114358309849649,-0.0031852991870664,-0.035571356782043,0.0082505317978984,-0.0241355257970781,0.0073359256991807,0.0196105069907162,-0.0101169694897862,0.0122745812915354,-0.0174528951889669,-0.211632699,0.0411515491,-0.269193007,-0.0499029954,0.0575603079999999,0.1617297036,83.78689973040258,38.93937326665405,95.16537070274052,67.11954100442176,189.65987215601865,107.13309999999998,143.06279999999998,2.2572169909372914
C=C(C)C(=O)OC(C)(C)C,C=CC(=O)OCCOC1CC2CC1C1CC=CC21,0.0391907687550201,0.061654001827037,-0.0056372767198809,0.0035946030261584,-0.0270884398478301,0.0092318797460393,-0.0214511631279492,0.013241824935676,0.0248131966577602,-0.0020925576282024,0.0115713717220842,-0.0153343825638785,-0.211632699,0.0411515491,-0.237737778,-0.0555772235,0.026105079,0.1560554755,85.03545545852957,43.89757804929664,95.16537070274052,67.11954100442176,54.188800419859376,200.2861,143.06279999999998,2.2582635560456623
