Monomer,Radical,DE_tail,DE_head,DE_precursor,DE_TS,DE_product,DE_barrier,DE_reaction,E_Rad_SOMO,E_Rad_LUMO,E_Mon_HOMO,E_Mon_LUMO,DE_SHgap,DE_SLgap,VBur_R228_Rad,VBur_R350_Rad,VBur_R228_Mon,VBur_R350_Mon,Volume_Rad,Volume_Mon,CCdist_TS,Theta_TS,Sum_MW,logP_Rad,logP_Mon
C=C(C)C(=O)OCCN(C)C,C=Cc1ccc(OC(C)=O)cc1,0.0384926832499559,0.0632455745369497,-0.0196096379099799,-0.0068060458279433,-0.0404731735459336,0.0128035920820366,-0.0208635356359536,-0.175182529,-0.0150154999,-0.201338652,-0.0464054244,0.026156123,0.1287771046,84.69764058208877,45.15359255092835,90.75615656284693,58.67000155931523,145.08010000000002,128.7579,2.241829654944594,306.5295117813764,334.2018333794001,2.3,1.0
C=C(C)C(=O)OCCN(CC)CC,C=Cc1ccc(OC(C)=O)cc1,0.0384926832499559,0.0632455745369497,-0.0172073871149223,0.0037549703160948,-0.0332361019818563,0.0209623574310171,-0.016028714866934,-0.175182529,-0.0150154999,-0.210615311,-0.0409535462,0.0354327819999999,0.1342289828,84.70191990615695,45.917726629762875,90.75615656284693,58.67000155931523,145.08010000000002,163.0543,2.2429817898382503,144.28284562143858,362.2331335074,2.3,1.7
C=C(C)C(=O)OC1CC2CC1C1CCCC21,C=Cc1ccc(OC(C)=O)cc1,0.0384926832499559,0.0632455745369497,-0.0203109689759912,-0.0023712313518444,-0.0369693792808902,0.0179397376241468,-0.016658410304899,-0.175182529,-0.0150154999,-0.269312062,-0.0426830833,0.094129533,0.1324994457,84.69411643285615,43.737817849704285,90.75615656284693,58.67000155931523,145.08010000000002,170.00459999999998,2.241240896627965,323.1058434762925,397.2378845344001,2.3,2.9
C=C(C)C(=O)OCCOC1CC2CC1C1C=CCC21,C=Cc1ccc(OC(C)=O)cc1,0.0384926832499559,0.0632455745369497,-0.0131929825947736,0.0072870827432325,-0.0274033780128775,0.0204800653380061,-0.0142103954181038,-0.175182529,-0.0150154999,-0.241692137,-0.0495503021,0.066509608,0.1256322269,84.78775811246567,44.07787387367319,90.75615656284693,58.67000155931523,145.08010000000002,206.4388,2.250374301413212,65.82314886121765,439.248449218,2.3,2.5
C=C(C)C(=O)OCC1CCCO1,C=Cc1ccc(OC(C)=O)cc1,0.0384926832499559,0.0632455745369497,-0.0175017113617741,-0.0008763417617956,-0.0365462916597607,0.0166253695999785,-0.0190445802979866,-0.175182529,-0.0150154999,-0.253740925,-0.0482914585,0.078558396,0.1268910705,84.69990610659545,43.77847142554827,90.75615656284693,58.67000155931523,145.08010000000002,133.29219999999998,2.2477396566726764,319.4337700339458,347.1858489620001,2.3,1.1
C=CC(=O)OCC1(CC)COC1,C=Cc1ccc(OC(C)=O)cc1,0.0384926832499559,0.0632455745369497,-0.0139455771266057,-0.0003781984826218,-0.0321748574776847,0.0135673786439838,-0.018229280351079,-0.175182529,-0.0150154999,-0.246775707,-0.0554844531,0.071593178,0.1196980759,83.65902345824765,38.41985676575744,90.75615656284693,58.67000155931523,145.08010000000002,134.9604,2.2384625058975187,40.33362980117846,347.1858489620001,2.3,1.3
C=Cc1ccc(OC(C)=O)cc1,C=Cc1ccc(OC(C)=O)cc1,0.0384926832499559,0.0632455745369497,-0.0247255357810445,-0.0135097678869442,-0.0489047535688769,0.0112157678941002,-0.0241792177878323,-0.175182529,-0.0150154999,-0.225539183,-0.045912177,0.050356654,0.129270352,83.82163777283837,39.737478141741754,90.75615656284693,58.67000155931523,145.08010000000002,123.3982,2.273198262291699,176.55331776132243,339.15963421439994,2.3,2.3
C=CC(N)=O,C=Cc1ccc(OC(C)=O)cc1,0.0384926832499559,0.0632455745369497,-0.0226110048739656,0.0009619083480174,-0.0290413704049115,0.023572913221983,-0.0064303655309458,-0.175182529,-0.0150154999,-0.254187721,-0.0383202423,0.0790051919999999,0.1368622867,83.69678220002568,38.51160576055601,90.75615656284693,58.67000155931523,145.08010000000002,59.61039999999999,2.214952600758761,87.67123249534404,248.1286684398,2.3,-0.3
C=CC(=O)NC(C)(C)CS(=O)(=O)O,C=Cc1ccc(OC(C)=O)cc1,0.0384926832499559,0.0632455745369497,-0.0101786674288177,-0.0004062082157361,-0.0319477452317187,0.0097724592130816,-0.0217690778029009,-0.175182529,-0.0150154999,-0.254122358,-0.039866072,0.0789398289999999,0.135316457,83.70735464772353,38.57077620484947,90.75615656284693,58.67000155931523,145.08010000000002,134.73200000000003,2.226666181850122,82.41389298741382,384.1480835546001,2.3,-0.6
C=CC(=O)O,C=Cc1ccc(OC(C)=O)cc1,0.0384926832499559,0.0632455745369497,-0.010242057411915,0.0004249025211038,-0.0314411987209268,0.0106669599330189,-0.0211991413090117,-0.175182529,-0.0150154999,-0.283906156,-0.0561376549,0.108723627,0.1190448741,83.65902345824765,38.31961507189557,90.75615656284693,58.67000155931523,145.08010000000002,54.34870000000001,2.237980004017239,299.37333613981787,249.11268402239995,2.3,0.4
C=CC(=O)OC,C=Cc1ccc(OC(C)=O)cc1,0.0384926832499559,0.0632455745369497,-0.0168621705029181,-0.0035014235338621,-0.0343797195139359,0.0133607469690559,-0.0175175490110177,-0.175182529,-0.0150154999,-0.279762355,-0.0518258536,0.104579826,0.1233566754,83.65046481011129,38.31404608890324,90.75615656284693,58.67000155931523,145.08010000000002,68.9229,2.2310791765195157,302.4100147721265,263.1283340864002,2.3,0.6
C=CC(=O)OCCCCCCCCCCCCCCCC(C)C,C=Cc1ccc(OC(C)=O)cc1,0.0384926832499559,0.0632455745369497,-0.0159913802137907,0.0013868006481061,-0.0324873339138775,0.0173781808618969,-0.0164959537000868,-0.175182529,-0.0150154999,-0.282330854,-0.0567160368,0.107148325,0.1184664922,86.63969853420565,47.82391989574864,90.75615656284693,58.67000155931523,145.08010000000002,306.0592,2.2295347969103334,184.82163602478084,501.3943851744,2.3,7.6
C=CC(=O)OCCCCCCC(C)C,C=Cc1ccc(OC(C)=O)cc1,0.0384926832499559,0.0632455745369497,-0.019651341637882,-0.0060121632327536,-0.0377722776609061,0.0136391784051284,-0.0181209360230241,-0.175182529,-0.0150154999,-0.278151061,-0.0518484347,0.1029685319999999,0.1233340943,83.6539889593439,38.328525444683294,90.75615656284693,58.67000155931523,145.08010000000002,174.78910000000002,2.225167782100487,179.21261511249736,375.25353459840017,2.3,3.9
C=CC(=O)OC1C[C@@H]2CC[C@@]1(C)C2(C)C,C=Cc1ccc(OC(C)=O)cc1,0.0384926832499559,0.0632455745369497,-0.0121934014077851,-0.0009333640757631,-0.0324017113669015,0.0112600373320219,-0.0202083099591163,-0.175182529,-0.0150154999,-0.274384883,-0.0517913845,0.099202354,0.1233911445,83.66330278231582,38.508125146185805,90.75615656284693,58.67000155931523,145.08010000000002,163.10889999999998,2.229260774296717,37.49046938450658,385.2378845344001,2.3,3.3
C=CC(=O)OCC(C)C,C=Cc1ccc(OC(C)=O)cc1,0.0384926832499559,0.0632455745369497,-0.0224808212668676,-0.0063302635428499,-0.0384349216449209,0.0161505577240177,-0.0159541003780532,-0.175182529,-0.0150154999,-0.279075073,-0.0513626478,0.103892544,0.1238198812,83.66028208297358,38.50380918436675,90.75615656284693,58.67000155931523,145.08010000000002,108.8559,2.22505524058932,167.91624639637382,305.17528427840017,2.3,1.9
C=CC(=O)OCCCCCCCC,C=Cc1ccc(OC(C)=O)cc1,0.0384926832499559,0.0632455745369497,-0.0250573628256915,-0.0070138577207217,-0.0405270888227278,0.0180435051049698,-0.0154697259970362,-0.175182529,-0.0150154999,-0.278665764,-0.0512809256,0.1034832349999999,0.1239016034,83.66028208297358,38.51961117360748,90.75615656284693,58.67000155931523,145.08010000000002,168.1208,2.250849432123571,339.4580007493046,361.23788453440005,2.3,3.6
C=CC(=O)O[C@@]12C[C@@H]3C[C@@H](C[C@@](O)(C3)C1)C2,C=Cc1ccc(OC(C)=O)cc1,0.0384926832499559,0.0632455745369497,-0.0249846253409486,-0.0141070280199073,-0.0454139671610391,0.0108775973210413,-0.0204293418200904,-0.175182529,-0.0150154999,-0.26420562,-0.0516724186,0.0890230909999999,0.1235101104,83.66556830682251,38.367995611641405,90.75615656284693,58.67000155931523,145.08010000000002,161.36190000000002,2.234033703275087,96.43717788271756,399.21714909000013,2.3,1.2
C=CC(=O)OCCCCO,C=Cc1ccc(OC(C)=O)cc1,0.0384926832499559,0.0632455745369497,-0.0146090864029702,0.0013899990142363,-0.0304967562428828,0.0159990854172065,-0.0158876698399126,-0.175182529,-0.0150154999,-0.270747312,-0.0501338597,0.095564783,0.1250486693,83.78639628051221,38.65716505351793,90.75615656284693,58.67000155931523,145.08010000000002,113.9009,2.2346427833130287,318.300503341466,321.17019889799997,2.3,0.7
C=COCCOCCOC(=O)C=C,C=Cc1ccc(OC(C)=O)cc1,0.0384926832499559,0.0632455745369497,-0.0228655612957027,-0.0003551435806912,-0.0310288615678473,0.0225104177150115,-0.0081633002721446,-0.175182529,-0.0150154999,-0.213033088,-0.0585952877,0.037850559,0.1165872413,83.79394802886782,39.03627357072052,90.75615656284693,58.67000155931523,145.08010000000002,141.1965,2.213453867826088,130.03658249967373,363.1807635816001,2.3,0.9
C=CC(=O)OC(C)(C)C,C=Cc1ccc(OC(C)=O)cc1,0.0384926832499559,0.0632455745369497,-0.0143120313848612,-0.0051039006149267,-0.039080080673898,0.0092081307699345,-0.0247680492890367,-0.175182529,-0.0150154999,-0.269193007,-0.0499029954,0.0940104779999999,0.1252795336,83.78689973040258,38.93937326665405,90.75615656284693,58.67000155931523,145.08010000000002,107.13309999999998,2.230844217146056,176.28564497097057,305.17528427840017,2.3,1.5
C=CC(=O)OCCOC1CC2CC1C1CC=CC21,C=Cc1ccc(OC(C)=O)cc1,0.0384926832499559,0.0632455745369497,-0.0058123766336848,0.0086007417303335,-0.0240575378627454,0.0144131183640183,-0.0182451612290606,-0.175182529,-0.0150154999,-0.237737778,-0.0555772235,0.062555249,0.1196053055,85.03545545852957,43.89757804929664,90.75615656284693,58.67000155931523,145.08010000000002,200.2861,2.226954942656227,149.0050525942553,425.232799154,2.3,2.1
C=CC(=O)OCCOC,C=Cc1ccc(OC(C)=O)cc1,0.0384926832499559,0.0632455745369497,-0.0145279608298096,0.0027585345760599,-0.0292130057719077,0.0172864954058695,-0.0146850449420981,-0.175182529,-0.0150154999,-0.255402995,-0.0571476277,0.080220466,0.1180349013,83.65726138363134,38.329500016706945,90.75615656284693,58.67000155931523,145.08010000000002,97.0513,2.2348519643157574,314.8958912314016,307.15454883400014,2.3,0.5
C=CC(=O)OCCCCCCCCCCCC,C=Cc1ccc(OC(C)=O)cc1,0.0384926832499559,0.0632455745369497,-0.0240861739268893,-0.0104018935248859,-0.0438852375239093,0.0136842804020034,-0.0197990635970199,-0.175182529,-0.0150154999,-0.278033054,-0.055094062,0.102850525,0.120088467,84.22011836106923,44.508565095842194,90.75615656284693,58.67000155931523,145.08010000000002,218.97510000000003,2.225335138275581,183.8297296726192,417.30048479040016,2.3,5.2
CCOC(=O)C=C(OCC)OCC,C=Cc1ccc(OC(C)=O)cc1,0.0384926832499559,0.0632455745369497,-0.0188058917538,0.0037727975732195,-0.0182122118617371,0.0225786893270196,0.0005936798920629,-0.175182529,-0.0150154999,-0.223109465,-0.016274762,0.047926936,0.158907767,91.36281368074732,59.80809284608445,90.75615656284693,58.67000155931523,145.08010000000002,143.4509,2.046933423430523,59.104981775210206,365.19641364560016,2.3,1.4
C=CC(=O)OCC1CCC(CO)CC1,C=Cc1ccc(OC(C)=O)cc1,0.0384926832499559,0.0632455745369497,-0.0265688468070948,-0.0122368688860206,-0.0419157140529478,0.0143319779210742,-0.0153468672458529,-0.175182529,-0.0150154999,-0.269354744,-0.0500726579,0.0941722149999999,0.1251098711,83.65524758406984,38.31752670327344,90.75615656284693,58.67000155931523,145.08010000000002,158.19760000000002,2.223053559990627,100.97595806785483,375.21714909,2.3,1.8
C=CC(=O)OCCCCCCCCCCCCCCCCCC,C=Cc1ccc(OC(C)=O)cc1,0.0384926832499559,0.0632455745369497,-0.0230711792210058,-0.0124261637968174,-0.0438518166679386,0.0106450154241883,-0.0207806374469328,-0.175182529,-0.0150154999,-0.278102601,-0.0523673045,0.102920072,0.1228152245,83.66103725780914,38.60996792265796,90.75615656284693,58.67000155931523,145.08010000000002,298.72819999999996,2.230539387053275,290.55683532116143,501.3943851744,2.3,7.7
C=CC(=O)OCC1CCCO1,C=Cc1ccc(OC(C)=O)cc1,0.0384926832499559,0.0632455745369497,-0.0162526127710407,-0.0044021381850143,-0.0363542456241248,0.0118504745860263,-0.020101632853084,-0.175182529,-0.0150154999,-0.251916848,-0.0552065182,0.076734319,0.1199760108,83.66053380791877,38.34182139157747,90.75615656284693,58.67000155931523,145.08010000000002,119.1111,2.2308259170533677,317.8922637803246,333.17019889799997,2.3,0.8
C=CC(=O)OCCO,C=Cc1ccc(OC(C)=O)cc1,0.0384926832499559,0.0632455745369497,-0.0172842824008512,-0.0018503901328585,-0.0358250302798524,0.0154338922679926,-0.0185407478790011,-0.175182529,-0.0150154999,-0.271308082,-0.061633137,0.096125553,0.113549392,83.79017215469001,39.31896906986846,90.75615656284693,58.67000155931523,145.08010000000002,86.7596,2.2328039068191816,184.43142261142532,293.13889877,2.3,0.1
C=CC(=O)OCC(C)O,C=Cc1ccc(OC(C)=O)cc1,0.0384926832499559,0.0632455745369497,-0.0158708843218846,-0.0006891618377267,-0.0320687369537608,0.0151817224841579,-0.0161978526318762,-0.175182529,-0.0150154999,-0.271391488,-0.0568908447,0.096208959,0.1182916843,83.65625448385059,38.32504483031309,90.75615656284693,58.67000155931523,145.08010000000002,101.4877,2.2229138610042902,193.755093995479,307.15454883400014,2.3,0.4
C=CC(=O)OCCCCOCC1CO1,C=Cc1ccc(OC(C)=O)cc1,0.0384926832499559,0.0632455745369497,-0.0161186225220717,0.0078958385729492,-0.0269086901460013,0.024014461095021,-0.0107900676239296,-0.175182529,-0.0150154999,-0.254562286,-0.052514022,0.079379757,0.122668507,83.78639628051221,40.106214428121135,90.75615656284693,58.67000155931523,145.08010000000002,152.61949999999996,2.22542440515534,280.85595384726145,377.19641364559993,2.3,0.6
C=CC(=O)OCCOc1ccccc1,C=Cc1ccc(OC(C)=O)cc1,0.0384926832499559,0.0632455745369497,-0.0113277170419223,0.0025242757440082,-0.0293675139530478,0.0138519927859306,-0.0180397969111254,-0.175182529,-0.0150154999,-0.221817894,-0.0640423238,0.0466353649999999,0.1111402052,83.78966870479964,38.66558814029382,90.75615656284693,58.67000155931523,145.08010000000002,141.6366,2.2353608524878035,300.4002326919118,369.1701988980001,2.3,2.3
C=C(C)C(=O)OC,C=CC(N)=O,0.0418478390419636,0.056968585611969,-0.011678832230018,-0.0004685906900476,-0.0421021554490153,0.0112102415399704,-0.0304233232189972,-0.223385904,0.0467328474,-0.273330301,-0.0453630638,0.049944397,0.1780228402,84.7794511892745,44.03276511143535,90.28140331622444,55.90277391042848,75.3804,79.4279,2.327372091761865,319.3048128883871,186.1130183758,-0.3,1.0
C=C(C)C(=O)OCC1CO1,C=CC(N)=O,0.0418478390419636,0.056968585611969,-0.0130505643070364,-0.0043589980269871,-0.0496751734219742,0.0086915662800493,-0.0366246091149378,-0.223385904,0.0467328474,-0.275241871,-0.0527995787,0.051855967,0.1705863253,84.78373051334268,44.05448414510542,90.28140331622444,55.90277391042848,75.3804,107.5701,2.3232655596242116,218.1222029713985,228.1235830594,-0.3,0.6
C=Cc1ccccc1,C=CC(N)=O,0.0418478390419636,0.056968585611969,-0.0135232898290951,-0.004607292776086,-0.0482821662810692,0.008915997053009,-0.0347588764519741,-0.223385904,0.0467328474,-0.230830579,-0.0422251322,0.007444675,0.1811607718,83.82566537196136,39.74979951661228,90.28140331622444,55.90277391042848,75.3804,89.4457,2.3555319018949836,199.96911268559757,190.1231891366,-0.3,2.7
CO/C=C\C(=O)OC,C=CC(N)=O,0.0418478390419636,0.056968585611969,-0.0192731173469837,-0.0044502013390683,-0.0320120911570711,0.0148229160079154,-0.0127389738100873,-0.223385904,0.0467328474,-0.24217706,-0.0310365737,0.018791156,0.1923493303,89.37469006366125,50.469674103115295,90.28140331622444,55.90277391042848,75.3804,91.9763,2.1881354877404187,159.87323607177427,202.1079329954,-0.3,0.2
C=C(C)C(=O)O,C=CC(N)=O,0.0418478390419636,0.056968585611969,-0.0125020990381017,-0.0061701553911461,-0.0476590059651016,0.0063319436469555,-0.0351569069269999,-0.223385904,0.0467328474,-0.278312543,-0.0495002213,0.054926639,0.1738856827,84.78222016367157,44.04000478932537,90.28140331622444,55.90277391042848,75.3804,69.6661,2.3455018472075437,97.19904963854202,172.09736831179998,-0.3,0.7
C=C(C)C(=O)OCC,C=CC(N)=O,0.0418478390419636,0.056968585611969,-0.0104261639901324,-0.0025621365981578,-0.0448120957100854,0.0078640273919745,-0.034385931719953,-0.223385904,0.0467328474,-0.272568334,-0.0450012952,0.04918243,0.1783846088,84.78247188861675,44.063116068743525,90.28140331622444,55.90277391042848,75.3804,91.9585,2.327543024077106,156.00768103008102,200.1286684398,-0.3,1.3
C=C(C)C(=O)OCCCC,C=CC(N)=O,0.0418478390419636,0.056968585611969,-0.0198469766741027,-0.0081333039031505,-0.0465998546681021,0.0117136727709521,-0.0267528779939993,-0.223385904,0.0467328474,-0.271155121,-0.0448295241,0.047769217,0.1785563799,84.70166818121176,43.87857389483533,90.28140331622444,55.90277391042848,75.3804,123.7497,2.319530355243061,292.9609560245392,228.1599685678,-0.3,2.2
C=C(C)C(=O)OCC(C)C,C=CC(N)=O,0.0418478390419636,0.056968585611969,-0.009879088361913,0.0007486064440627,-0.0480363765649372,0.0106276948059758,-0.0381572882030241,-0.223385904,0.0467328474,-0.270695275,-0.0435325695,0.047309371,0.1798533345,84.68908193395241,43.71860485838076,90.28140331622444,55.90277391042848,75.3804,126.6436,2.314055570037591,175.9125228405544,228.1599685678,-0.3,2.2
C=C(C)C(=O)OC(C)(C)C,C=CC(N)=O,0.0418478390419636,0.056968585611969,-0.0099756250390328,-0.0018183076160767,-0.0413766481080983,0.0081573174229561,-0.0314010230690655,-0.223385904,0.0467328474,-0.268201105,-0.0427574402,0.044815201,0.1806284638,84.7910305367531,44.417442611630264,90.28140331622444,55.90277391042848,75.3804,118.0944,2.299527962843027,40.21773605192027,228.1599685678,-0.3,1.9
C=C(C)C(=O)OCC1(CC)COC1,C=CC(N)=O,0.0418478390419636,0.056968585611969,-0.0098752424180474,0.0020892279769668,-0.0463075584119678,0.0119644703950143,-0.0364323159939203,-0.223385904,0.0467328474,-0.254143357,-0.0442952237,0.030757453,0.1790906803,84.66617496394039,43.910734771616006,90.28140331622444,55.90277391042848,75.3804,152.39669999999998,2.319819744779538,312.04284958388934,270.17053325140006,-0.3,1.7
C=C(C)C(=O)OCC(CC)CCCC,C=CC(N)=O,0.0418478390419636,0.056968585611969,-0.0095369012041146,-0.0003719190120818,-0.0404963166461129,0.0091649821920327,-0.0309594154419983,-0.223385904,0.0467328474,-0.273401581,-0.0468043534,0.050015677,0.1765815506,84.79405123609534,45.74439203412673,90.28140331622444,55.90277391042848,75.3804,169.66089999999997,2.3092621269983624,315.5282591436192,284.22256882380003,-0.3,3.9
C=C(C)C(=O)OCCCCCCCCCCCC,C=CC(N)=O,0.0418478390419636,0.056968585611969,-0.0133789034600795,-0.0080930146750688,-0.0495488687711258,0.0052858887850106,-0.0361699653110463,-0.223385904,0.0467328474,-0.270840759,-0.0456793768,0.0474548549999999,0.1777065272,84.70217163110213,46.880046890836795,90.28140331622444,55.90277391042848,75.3804,225.40860000000004,2.324946553176008,140.33110182461132,340.28516907980014,-0.3,5.6
C=C(C)C(=O)OCCCCCCCCCCCCCCCCCC,C=CC(N)=O,0.0418478390419636,0.056968585611969,-0.0126505221498973,-0.0038018484140138,-0.0452840751340772,0.0088486737358834,-0.0326335529841799,-0.223385904,0.0467328474,-0.271005961,-0.0450195085,0.047620057,0.1783663955,84.70343025582807,43.82608623013265,90.28140331622444,55.90277391042848,75.3804,321.3909,2.320993715111051,166.92127366345426,424.3790694638,-0.3,8.1
C=C(C)C(=O)OC1CCCCC1,C=CC(N)=O,0.0418478390419636,0.056968585611969,-4.5505531033995794e-05,0.0117949052080348,-0.0357750849010471,0.0118404107390688,-0.0357295793700132,-0.223385904,0.0467328474,-0.271586573,-0.0445708694,0.048200669,0.1788150346,84.78952018708198,45.85618936769767,90.28140331622444,55.90277391042848,75.3804,139.484,2.3107166180494745,48.64231974081599,254.1756186318,-0.3,2.5
C=C(C)C(=O)OCc1ccccc1,C=CC(N)=O,0.0418478390419636,0.056968585611969,-0.0121452836989419,-0.0040399661089622,-0.0462743017819775,0.0081053175899796,-0.0341290180830355,-0.223385904,0.0467328474,-0.255849981,-0.0463601334,0.032464077,0.1770257706,84.79052708686272,44.093884699776126,90.28140331622444,55.90277391042848,75.3804,141.09359999999998,2.3308058387735775,169.88081019980598,262.14431850380015,-0.3,2.7
C=C(C)C(=O)OCCO,C=CC(N)=O,0.0418478390419636,0.056968585611969,-0.0065912330919672,0.0016831121180302,-0.0407304337129517,0.0082743452099975,-0.0341392006209844,-0.223385904,0.0467328474,-0.266825468,-0.0539529079,0.043439564,0.1694329961,84.79228916147903,44.07613356648809,90.28140331622444,55.90277391042848,75.3804,104.30620000000002,2.3314335269095707,151.15403227300067,216.1235830594,-0.3,0.5
C=C(C)C(=O)OCC(C)O,C=CC(N)=O,0.0418478390419636,0.056968585611969,-0.0217923254610923,-0.016266664629029,-0.0555712440050228,0.0055256608320632,-0.0337789185439305,-0.223385904,0.0467328474,-0.257186519,-0.0583669883,0.033800615,0.1650189157,84.70921992956735,43.86346802846864,90.28140331622444,55.90277391042848,75.3804,109.707,2.338408394386447,263.6296829709238,230.1392331234,-0.3,0.8
C=C(C)C(=O)O[C@@]12C[C@@H]3C[C@@H](C[C@@](O)(C3)C1)C2,C=CC(N)=O,0.0418478390419636,0.056968585611969,-0.0162792569387875,-0.0073309742538185,-0.0490092651577924,0.0089482826849689,-0.0327300082190049,-0.223385904,0.0467328474,-0.263827214,-0.0452139081,0.0404413099999999,0.1781719959,84.78851328730124,44.372333849392426,90.28140331622444,55.90277391042848,75.3804,178.6675,2.3399997931696492,101.74238556937736,322.20183337940006,-0.3,1.5
C=C(C)C(=O)OC12CC3CC(O)(CC(O)(C3)C1)C2,C=CC(N)=O,0.0418478390419636,0.056968585611969,-0.0222155268279493,-0.0062169993930183,-0.0469374741430783,0.015998527434931,-0.024721947315129,-0.223385904,0.0467328474,-0.261166496,-0.0460282424,0.037780592,0.1773576616,84.79354778620497,44.39015459496787,90.28140331622444,55.90277391042848,75.3804,181.6717,2.344815561204122,171.48637651610534,338.1967479990001,-0.3,0.2
C=C(C)C(=O)OCCN(C)C,C=CC(N)=O,0.0418478390419636,0.056968585611969,-0.0127250592889822,-0.0036993576729855,-0.0454215828909809,0.0090257016159966,-0.0326965236019987,-0.223385904,0.0467328474,-0.201338652,-0.0464054244,-0.0220472519999999,0.1769804796,84.69764058208877,45.15359255092835,90.28140331622444,55.90277391042848,75.3804,128.7579,2.322150866532793,168.6349238421701,243.1708676048,-0.3,1.0
C=C(C)C(=O)OCCN(CC)CC,C=CC(N)=O,0.0418478390419636,0.056968585611969,-0.0161392605721175,-0.0086176957190673,-0.0485437416740524,0.0075215648530502,-0.0324044811019348,-0.223385904,0.0467328474,-0.210615311,-0.0409535462,-0.0127705929999999,0.1824323578,84.70191990615695,45.917726629762875,90.28140331622444,55.90277391042848,75.3804,163.0543,2.3628603036423885,357.7765759294343,271.20216773280015,-0.3,1.7
C=C(C)C(=O)OC1CC2CC1C1CCCC21,C=CC(N)=O,0.0418478390419636,0.056968585611969,-0.0121234336639872,-0.0013867594769862,-0.0455472922470789,0.0107366741870009,-0.0334238585830917,-0.223385904,0.0467328474,-0.269312062,-0.0426830833,0.045926158,0.1807028207,84.69411643285615,43.737817849704285,90.28140331622444,55.90277391042848,75.3804,170.00459999999998,2.291841931387503,74.68660918770934,306.20691875980003,-0.3,2.9
C=C(C)C(=O)OCCOC1CC2CC1C1C=CCC21,C=CC(N)=O,0.0418478390419636,0.056968585611969,-0.0133773796619607,-0.0023759610248816,-0.0467358592720756,0.011001418637079,-0.0333584796101149,-0.223385904,0.0467328474,-0.241692137,-0.0495503021,0.018306233,0.1738356019,84.78775811246567,44.07787387367319,90.28140331622444,55.90277391042848,75.3804,206.4388,2.3379098965308733,167.00624022158922,348.21748344340017,-0.3,2.5
C=C(C)C(=O)OCC1CCCO1,C=CC(N)=O,0.0418478390419636,0.056968585611969,-0.0199814779280131,-0.0129097532410469,-0.0518858204731031,0.0070717246869662,-0.03190434254509,-0.223385904,0.0467328474,-0.253740925,-0.0482914585,0.030355021,0.1750944455,84.69990610659545,43.77847142554827,90.28140331622444,55.90277391042848,75.3804,133.29219999999998,2.324487715414517,122.73610245138798,256.15488318739995,-0.3,1.1
C=CC(=O)OCC1(CC)COC1,C=CC(N)=O,0.0418478390419636,0.056968585611969,-0.0167262178999862,-0.0042769667139737,-0.0475944851739313,0.0124492511860125,-0.030868267273945,-0.223385904,0.0467328474,-0.246775707,-0.0554844531,0.023389803,0.1679014509,83.65902345824765,38.41985676575744,90.28140331622444,55.90277391042848,75.3804,134.9604,2.3071944287062154,183.23291061599852,256.15488318739995,-0.3,1.3
C=Cc1ccc(OC(C)=O)cc1,C=CC(N)=O,0.0418478390419636,0.056968585611969,-0.0170728414000223,-0.0006547148980189,-0.0441262259439554,0.0164181265020033,-0.0270533845439331,-0.223385904,0.0467328474,-0.225539183,-0.045912177,0.002153279,0.177473727,83.82163777283837,39.737478141741754,90.28140331622444,55.90277391042848,75.3804,123.3982,2.355200533951621,185.4709216159418,248.1286684398,-0.3,2.3
C=CC(N)=O,C=CC(N)=O,0.0418478390419636,0.056968585611969,-0.0179041292640249,-0.0053567165490449,-0.0441839198360867,0.01254741271498,-0.0262797905720617,-0.223385904,0.0467328474,-0.254187721,-0.0383202423,0.0308018169999999,0.1850656617,83.69678220002568,38.51160576055601,90.28140331622444,55.90277391042848,75.3804,59.61039999999999,2.2706749445757315,294.7820284174015,157.0977026652,-0.3,-0.3
C=CC(=O)NC(C)(C)CS(=O)(=O)O,C=CC(N)=O,0.0418478390419636,0.056968585611969,-0.0419716057911045,-0.0044231781830603,-0.0429076707871445,0.0375484276080442,-0.0009360649960399,-0.223385904,0.0467328474,-0.254122358,-0.039866072,0.0307364539999999,0.183519832,83.70735464772353,38.57077620484947,90.28140331622444,55.90277391042848,75.3804,134.73200000000003,2.295871045151491,231.5282344686446,293.11711777999994,-0.3,-0.6
C=CC(=O)O,C=CC(N)=O,0.0418478390419636,0.056968585611969,-0.0011974743570135,0.0115181707319607,-0.0333926220889679,0.0127156450889742,-0.0321951477319544,-0.223385904,0.0467328474,-0.283906156,-0.0561376549,0.060520252,0.1672482491,83.65902345824765,38.31961507189557,90.28140331622444,55.90277391042848,75.3804,54.34870000000001,2.298606667466292,48.42095115329937,158.08171824779998,-0.3,0.4
C=CC(=O)OC,C=CC(N)=O,0.0418478390419636,0.056968585611969,-0.0117699226260583,-0.0027319630610236,-0.0410320136660402,0.0090379595650347,-0.0292620910399818,-0.223385904,0.0467328474,-0.279762355,-0.0518258536,0.056376451,0.1715600504,83.65046481011129,38.31404608890324,90.28140331622444,55.90277391042848,75.3804,68.9229,2.312450049811455,295.91960264652585,172.09736831179998,-0.3,0.6
